"""id"",""member_id"",""loan_amnt"",""funded_amnt"",""funded_amnt_inv"",""term"",""int_rate"",""installment"",""grade"",""sub_grade"",""emp_title"",""emp_length"",""home_ownership"",""annual_inc"",""verification_status"",""issue_d"",""loan_status"",""pymnt_plan"",""url"",""desc"",""purpose"",""title"",""zip_code"",""addr_state"",""dti"",""delinq_2yrs"",""earliest_cr_line"",""inq_last_6mths"",""mths_since_last_delinq"",""mths_since_last_record"",""open_acc"",""pub_rec"",""revol_bal"",""revol_util"",""total_acc"",""initial_list_status"",""out_prncp"",""out_prncp_inv"",""total_pymnt"",""total_pymnt_inv"",""total_rec_prncp"",""total_rec_int"",""total_rec_late_fee"",""recoveries"",""collection_recovery_fee"",""last_pymnt_d"",""last_pymnt_amnt"",""next_pymnt_d"",""last_credit_pull_d"",""collections_12_mths_ex_med"",""mths_since_last_major_derog"",""policy_code"",""application_type"",""annual_inc_joint"",""dti_joint"",""verification_status_joint"",""acc_now_delinq"",""tot_coll_amt"",""tot_cur_bal"",""open_acc_6m"",""open_il_6m"",""open_il_12m"",""open_il_24m"",""mths_since_rcnt_il"",""total_bal_il"",""il_util"",""open_rv_12m"",""open_rv_24m"",""max_bal_bc"",""all_util"",""total_rev_hi_lim"",""inq_fi"",""total_cu_tl"",""inq_last_12m"",""acc_open_past_24mths"",""avg_cur_bal"",""bc_open_to_buy"",""bc_util"",""chargeoff_within_12_mths"",""delinq_amnt"",""mo_sin_old_il_acct"",""mo_sin_old_rev_tl_op"",""mo_sin_rcnt_rev_tl_op"",""mo_sin_rcnt_tl"",""mort_acc"",""mths_since_recent_bc"",""mths_since_recent_bc_dlq"",""mths_since_recent_inq"",""mths_since_recent_revol_delinq"",""num_accts_ever_120_pd"",""num_actv_bc_tl"",""num_actv_rev_tl"",""num_bc_sats"",""num_bc_tl"",""num_il_tl"",""num_op_rev_tl"",""num_rev_accts"",""num_rev_tl_bal_gt_0"",""num_sats"",""num_tl_120dpd_2m"",""num_tl_30dpd"",""num_tl_90g_dpd_24m"",""num_tl_op_past_12m"",""pct_tl_nvr_dlq"",""percent_bc_gt_75"",""pub_rec_bankruptcies"",""tax_liens"",""tot_hi_cred_lim"",""total_bal_ex_mort"",""total_bc_limit"",""total_il_high_credit_limit"""
"""1019780"",1248531,6000,6000,6000,"" 36 months"",""7.51%"",186.67,""A"",""A3"",""Life Technologies"",""2 years"",""RENT"",72600,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019780"",""  Borrower added on 11/09/11 > I took out a company 401(k) loan, but I would like to pay the remainder off to take advantage of what I believe to be a rising stock market tide due to inflation caused by the Federal Reserve's quantitative easing programs, combined with rising corporate profits due to a weak labor market.  This will enable me to benefit from stock market gains in the future and, if necessary, take out a larger 401(k) loan in the future to pay off oustanding credit card debts.<br>"",""other"",""I wish to pay off my 401(k) company loan"",""920xx"",""CA"",15.6,0,""Aug-98"",0,NA,NA,9,0,22769,""47.90%"",12,""f"",0,0,6719.920001,6719.92,6000,719.92,0,0,0,""Dec-14"",195.84,"""",""Jun-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019633"",1248331,6000,6000,6000,"" 36 months"",""6.03%"",182.62,""A"",""A1"",""Crossroads Grill"",""8 years"",""RENT"",15000,""Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019633"","""",""debt_consolidation"",""lending club loan"",""273xx"",""NC"",13.04,0,""Aug-03"",0,NA,NA,9,0,6102,""12.40%"",16,""f"",0,0,6589.963901,6589.96,6000,574.96,15.00000001,0,0,""Dec-14"",2.85,"""",""Dec-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019471"",1248171,25000,25000,24975,"" 36 months"",""7.90%"",782.26,""A"",""A4"",""Morgan stanley"",""9 years"",""MORTGAGE"",156000,""Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019471"",""  Borrower added on 11/09/11 > Short term loan for credit card debt and payment process consolidation.<br>"",""debt_consolidation"",""Debt loan"",""940xx"",""CA"",13.59,0,""May-01"",1,NA,NA,13,0,123416,""26%"",27,""f"",0,0,25326.02224,25300.69,25000,326.02,0,0,0,""Feb-12"",24545.32,"""",""Feb-12"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1016497"",1244208,20000,20000,19900,"" 60 months"",""17.58%"",503.32,""D"",""D4"",""us army"",""10+ years"",""MORTGAGE"",66000,""Verified"",""Nov-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1016497"",""  Borrower added on 11/09/11 > consolidating bills into one. will save an average of 350 a month.<br> Borrower added on 11/10/11 > Never defaulted on any debts, never late.<br>My plan is to consolidate my bills into just one from five. This will give me an additional $389 est a month. I keep a strict budget and would prefer to manage less monthly payments<br>"",""debt_consolidation"",""debt consolidation"",""422xx"",""KY"",22.31,0,""Apr-00"",1,69,NA,8,0,10575,""73.40%"",63,""f"",0,0,8005.69,7965.63,3217.83,3826.55,0,961.31,8.74,""Feb-13"",52.5,"""",""Jul-13"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019432"",1248131,5000,5000,5000,"" 36 months"",""14.27%"",171.55,""C"",""C2"",""Westoil Marine"",""4 years"",""MORTGAGE"",85000,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019432"","""",""debt_consolidation"",""Taxes"",""907xx"",""CA"",10.6,0,""Dec-05"",2,54,NA,11,0,4315,""53.70%"",14,""f"",0,0,5336.44785,5336.45,5000,336.45,0,0,0,""May-12"",4480.56,"""",""Jun-12"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1015016"",1242434,7000,7000,7000,"" 36 months"",""14.65%"",241.46,""C"",""C3"",""ACS, a Xerox Company"",""6 years"",""MORTGAGE"",80000,""Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1015016"",""  Borrower added on 11/10/11 > We have 4 credit cards that we wish to pay off and consolidate into one payment.  We are carrying $4200 on them and the interest rates range from 19.9 to 24.99%.  We pay approximately $400 a month in payments since I pay more than the minimums.  Thank you for your help.<br>"",""credit_card"",""Credit Card Consolidation"",""080xx"",""NJ"",13.47,0,""Dec-90"",1,25,NA,18,0,27705,""59.10%"",36,""f"",0,0,8063.523201,8063.52,7000,1063.52,0,0,0,""Feb-13"",4609.44,"""",""Sep-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019407"",1247905,5000,5000,5000,"" 36 months"",""10.65%"",162.87,""B"",""B2"",""Dore Academy"",""1 year"",""RENT"",34992,""Source Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019407"",""  Borrower added on 11/10/11 > I am planning to use this loan to pay off some medical bill on my credit cards. Majority of the money will go toward a instrument for myself. I have paid all my bills on time since I have been on my own after graduating college. I have turned to two banks for this loan but declined because of lack of credit history. My monthly budget is 1500. My job is extremely stable and secure<br>"",""other"",""Instrument"",""282xx"",""NC"",1.89,0,""Nov-05"",0,NA,NA,3,0,2391,""34.20%"",4,""f"",0,0,5522.31163,5522.31,5000,522.31,0,0,0,""Jan-13"",3408.77,"""",""Feb-13"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1018112"",1246536,15000,15000,14750,"" 36 months"",""10.65%"",488.6,""B"",""B2"",""Brookings School District"",""3 years"",""RENT"",44400,""Source Verified"",""Nov-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1018112"",""  Borrower added on 11/09/11 > We will be using this loan to pay credit card debt, medical bills and other bills.  By consolidating our debt with this loan we will be paying off our debt quicker with a lower monthly payment, which will be easier for us to manager with our monthly income.  <br>"",""debt_consolidation"",""Debt Consolidation"",""570xx"",""SD"",19.08,0,""Sep-02"",0,30,NA,17,0,5792,""31.30%"",26,""f"",0,0,14308.33,14069.72,11492.78,2282.19,48.81690191,484.54,4.845400002,""Dec-13"",3000,"""",""Apr-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1016510"",1244222,27250,27250,27218.73908,"" 36 months"",""8.90%"",865.28,""A"",""A5"",""Design Interiors/Tampa Wholesale Furnitu"",""3 years"",""MORTGAGE"",63200,""Source Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1016510"","""",""credit_card"",""Credit Card Loan"",""337xx"",""FL"",23.41,0,""Oct-93"",0,NA,NA,12,0,43527,""46.40%"",31,""f"",0,0,31149.87546,31113.4,27250,3899.88,0,0,0,""Dec-14"",877.63,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019563"",1248055,12000,12000,11750,"" 36 months"",""9.91%"",386.7,""B"",""B1"",""Bodycote"",""3 years"",""MORTGAGE"",65000,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019563"",""  Borrower added on 11/10/11 > Hello- new to Lending Club thanks to Mint.com providing the financial tools to help manage family expenses. This loan is to pay off (2) cc'd where we're set up at 29.00% interest rate.  I'm used to paying off monthly CC balances each month- but amazing how fast unexpected &quot;circumstances&quot; can accumulate! I'm reliable and a good candidate for this loan. I appreciate the support and once my &quot;debt&quot; is cleaned up...i look to pay the favor forward as all you kind supporters did. <br>thanks <br>"",""debt_consolidation"",""Debt Consolidation Loan"",""410xx"",""KY"",19.61,0,""Nov-98"",0,NA,NA,8,0,16580,""81.30%"",19,""f"",0,0,13921.18,13631.16,12000,1921.18,0,0,0,""Dec-14"",395.86,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019333"",1248020,4000,4000,4000,"" 36 months"",""6.62%"",122.82,""A"",""A2"",""Skillpath Seminars"",""10+ years"",""MORTGAGE"",47580,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019333"","""",""debt_consolidation"",""Year End 2011"",""662xx"",""KS"",1.13,0,""Nov-97"",1,NA,NA,6,0,1000,""2.60%"",15,""f"",0,0,4421.31,4421.31,4000,421.31,0,0,0,""Dec-14"",128.56,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1018997"",1247277,24000,24000,23775,"" 60 months"",""12.69%"",542.28,""B"",""B5"",""vta"",""10+ years"",""MORTGAGE"",66000,""Verified"",""Nov-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1018997"",""  Borrower added on 11/09/11 > loan consolidation<br> Borrower added on 11/10/11 > goodbye credit cards<br>"",""debt_consolidation"",""consolidation"",""953xx"",""CA"",6.2,0,""May-97"",1,NA,NA,7,0,16952,""81.90%"",18,""f"",0,0,10301.57,10204.95,6006.42,4295.15,0,0,0,""Jul-13"",53,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1008183"",1234630,14400,14400,14150,"" 36 months"",""12.69%"",483.05,""B"",""B5"",""Nobel Biocare"",""6 years"",""RENT"",135000,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1008183"","""",""debt_consolidation"",""My personal loan"",""926xx"",""CA"",12.74,0,""Sep-94"",0,45,NA,13,0,8762,""88.90%"",25,""f"",0,0,17389.60676,17087.7,14400,2989.61,0,0,0,""Dec-14"",504.98,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1016347"",1244056,6550,6550,6550,"" 36 months"",""7.90%"",204.96,""A"",""A4"",""UW-Madison"",""3 years"",""RENT"",29500,""Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1016347"","""",""small_business"",""Small Business Improvement"",""537xx"",""WI"",7.65,0,""May-06"",0,NA,NA,3,0,1043,""8.30%"",4,""f"",0,0,7378.202352,7378.2,6550,828.2,0,0,0,""Dec-14"",209.02,"""",""Nov-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019281"",1247963,7000,7000,7000,"" 36 months"",""11.71%"",231.54,""B"",""B3"",""3m"",""10+ years"",""MORTGAGE"",60000,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019281"","""",""debt_consolidation"",""consolidation loan"",""768xx"",""TX"",6.12,1,""Nov-91"",0,15,NA,3,0,9925,""43.20%"",8,""f"",0,0,8335.090002,8335.09,7000,1335.09,0,0,0,""Dec-14"",240.07,"""",""Sep-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019290"",1247971,12000,12000,11750,"" 60 months"",""9.91%"",254.44,""B"",""B1"",""PR Tech LLC"",""5 years"",""MORTGAGE"",106320,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019290"",""  Borrower added on 11/10/11 > Never late on payments<br>"",""debt_consolidation"",""Debt Consolidation Loan"",""967xx"",""HI"",16.53,0,""Sep-95"",0,NA,NA,10,0,22775,""63.50%"",23,""f"",0,0,12388.8,12130.7,12000,388.8,0,0,0,""Mar-12"",11627.94,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019072"",1247754,7500,7500,7500,"" 36 months"",""12.69%"",251.59,""B"",""B5"",""Meetup"",""3 years"",""RENT"",40000,""Source Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019072"",""  Borrower added on 11/10/11 > The money will be used to pay for a security deposit, movers, and to consolidate current debt. Responsible, gainfully employed individual just looking to make a positive transition into a new living place. <br>"",""moving"",""Moving/Debt Consolidation 2011"",""073xx"",""NJ"",1.44,1,""May-04"",0,12,NA,6,0,1637,""54.60%"",9,""f"",0,0,9014.209998,9014.21,7500,1514.21,0,0,0,""Oct-14"",186.99,"""",""Mar-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019261"",1247939,6250,6250,6250,"" 36 months"",""17.27%"",223.68,""D"",""D3"",""Credarview Healthcare Center"",""4 years"",""MORTGAGE"",28000,""Verified"",""Nov-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019261"","""",""other"",""Home Improvement"",""450xx"",""OH"",13.76,0,""Oct-99"",0,41,101,2,1,0,""8.46%"",15,""f"",0,0,6688.64,6688.64,4764.18,1713.09,0,211.37,2.1137,""Apr-14"",223.68,"""",""Sep-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA"
"""1014256"",1241625,3000,3000,3000,"" 36 months"",""6.62%"",92.12,""A"",""A2"",""City of Durango Police Department"",""3 years"",""RENT"",47000,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1014256"",""  Borrower added on 11/10/11 > Wanting the loan to buy a nice engagement ring for my girlfriend.<br>"",""wedding"",""Wedding Loan"",""813xx"",""CO"",20.04,0,""Jun-01"",1,NA,NA,7,0,3475,""59.90%"",21,""f"",0,0,3298.012706,3298.01,3000,298.01,0,0,0,""Mar-14"",814.82,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019257"",1247935,2500,2500,2500,"" 36 months"",""11.71%"",82.69,""B"",""B3"",""Lexington Law Firm"",""< 1 year"",""RENT"",24000,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019257"","""",""debt_consolidation"",""Life"",""841xx"",""UT"",2.8,0,""Sep-04"",2,NA,NA,5,0,2018,""42%"",8,""f"",0,0,2976.83683,2976.84,2500,476.84,0,0,0,""Nov-14"",85.72,"""",""Nov-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""911806"",1132357,3000,3000,3000,"" 36 months"",""10.65%"",97.72,""B"",""B2"",""Blue Cross Blue Shield of Texas"",""9 years"",""RENT"",71000,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=911806"",""  Borrower added on 11/09/11 > Trying to consolidate loans and I expect to pay the full amount back by End of April 2012.<br>"",""debt_consolidation"",""Debt Consolidation"",""750xx"",""TX"",13.62,0,""May-98"",0,78,NA,6,0,12282,""77.20%"",11,""f"",0,0,3026.90125,3026.9,3000,26.9,0,0,0,""Dec-11"",3027.36,"""",""Dec-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019046"",1247727,6200,6200,5950,"" 60 months"",""12.42%"",139.24,""B"",""B4"",""Quiznos"",""3 years"",""RENT"",38400,""Source Verified"",""Nov-11"",""Current"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019046"","""",""debt_consolidation"",""Debt Consolidation Loan"",""928xx"",""CA"",4.94,0,""Jan-99"",0,NA,NA,5,0,4858,""75.90%"",11,""f"",811.12,778.56,7510.05,7206.99,5388.88,2121.17,0,0,0,""May-16"",139.24,""Jun-16"",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""905122"",1125673,4800,4800,4800,"" 36 months"",""8.90%"",152.42,""A"",""A5"",""Union Pacific "",""8 years"",""MORTGAGE"",70000,""Not Verified"",""Nov-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=905122"",""  Borrower added on 11/09/11 > Furnace<br>"",""home_improvement"",""Home Improvement"",""924xx"",""CA"",10.03,0,""Mar-91"",1,NA,NA,6,0,19437,""78.10%"",12,""f"",0,0,3628.98,3628.98,2776.61,572.01,0,280.36,2.803599999,""Sep-13"",152.42,"""",""Feb-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019040"",1247720,26000,26000,25822.63152,"" 60 months"",""21.28%"",707.49,""F"",""F2"",""Everest College"",""< 1 year"",""RENT"",52000,""Verified"",""Nov-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019040"",""  Borrower added on 11/21/11 > I plan to consolidate my debts and pay off this loan ahead of schedule. I have the financial means to do so with a stable career and I currently do not have to pay rent. I have very few monthly expenses, I accrewed this debt while attending college.<br>null"",""debt_consolidation"",""consolidation!!"",""917xx"",""CA"",18.76,0,""Nov-75"",0,NA,NA,18,0,12663,""98.90%"",28,""f"",0,0,4951.38,4911.26,1819.11,3132.27,0,0,0,""Jun-12"",707.49,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1019033"",1247713,3700,3700,3700,"" 36 months"",""6.03%"",112.62,""A"",""A1"",""Boston University"",""2 years"",""RENT"",75000,""Source Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1019033"",""  Borrower added on 11/09/11 > Debt-free, with no additional balance on my credit cards.<br>"",""debt_consolidation"",""FULL DEBT REPAYMENT"",""021xx"",""MA"",5.89,0,""Nov-00"",0,NA,NA,8,0,3592,""13.70%"",16,""f"",0,0,3896.526877,3896.53,3700,196.53,0,0,0,""May-13"",198.9,"""",""May-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
